typicalFacadeGlazingRatio typicalFacadeWindowWidth groundFacadeGlazingRatio groundFacadeWindowWidth buildingDepth balconyWidth atriumArea aspectRatio groundFloorHeight typicalfloorHeight numberLevels groundSDA firstSDA groundASE firstASE groundViewPercentage firstViewPercentage
0.8 2 0.8 2.1 18.2 1.9 2027.5 1.1 5.1 3 5.7 82.4 69.6 37.4 18.7 82.6 79.5
0.8 2 0.8 2.1 18.4 1.9 2070.3 1.1 5.1 3 5.9 82.1 69.1 37 18.5 82.7 79.7
0.8 2 0.8 2.1 18.8 1.9 2116.5 1.1 5.1 3 6.1 81.5 68.1 36.3 18.1 82.6 79.8
0.8 2 0.8 2.1 19.1 1.9 2163.1 1.1 5.1 3 6.3 81.1 67.4 35.9 17.9 82.6 80
0.8 2 0.8 2.1 19.5 1.9 2210.9 1.1 5.1 3 6.5 80.3 66.4 35.2 17.5 82.5 80
0.8 2 0.8 2.1 19.9 1.9 2259.4 1 5.1 3 6.7 79.8 65.6 34.7 17.3 82.5 80.1
0.8 2 0.8 2.2 20.4 1.9 2328.6 1 5 3 7.1 78.8 64.2 33.7 16.7 82.3 80.2
0.8 2 0.8 2.2 20.9 2 2397.5 1 5 3 7.3 77.4 62.4 32.4 16.1 82 80.1
0.8 2 0.8 2.2 21.2 2 2451.2 1 4.9 3 7.6 76.8 61.3 31.7 15.6 81.9 80.2
0.8 2 0.8 2.2 21.6 2 2515.5 1 4.9 3 7.9 75.8 59.9 30.6 15 81.7 80.3
0.8 2 0.8 2.2 21.8 2 2553 1 4.9 3 8.1 75.6 59.2 30.1 14.7 81.8 80.5
0.8 2 0.8 2.2 22 2 2588.9 1 4.9 3 8.3 75.4 58.6 29.7 14.5 81.8 80.7
0.8 2 0.8 2.3 22.2 2 2625.3 1 4.9 3 8.5 75.4 58.4 29.5 14.4 82 81
0.8 2 0.8 2.3 22.5 2 2657.7 1 4.9 3 8.7 74.6 57.4 28.9 14 81.7 80.9
0.8 2 0.8 2.3 22.8 2 2695.1 1 4.8 3 8.8 73.6 56.2 28 13.6 81.3 80.6
0.8 2 0.8 2.3 23 2 2723.5 1 4.8 3 8.9 72.6 55.2 27.4 13.3 81 80.4
0.8 2 0.8 2.3 23.3 2 2748.9 1 4.8 3 9 72 54.6 27.1 13.2 80.8 80.2
0.8 2 0.8 2.3 23.6 2 2765.5 1 4.7 3 9 71 53.8 26.6 13 80.4 79.8
0.8 2 0.8 2.3 23.9 2 2787.8 1 4.7 3 9 69.8 52.8 26 12.8 80 79.4
0.8 2 0.8 2.3 24.2 2 2810.3 0.9 4.6 3 9 68.5 51.8 25.4 12.5 79.5 79
0.8 2 0.8 2.3 24.5 2 2831.3 0.9 4.6 3 9 67.5 51.1 25 12.4 79.2 78.6
0.8 2 0.8 2.4 24.9 2 2849.7 0.9 4.5 2.9 9 66.4 50.2 24.5 12.2 78.7 78.2
0.8 2 0.8 2.4 25.2 2 2874.6 0.9 4.5 2.9 9 65.2 49.3 23.9 12 78.3 77.7
0.8 2 0.8 2.4 25.5 2 2891.9 0.9 4.5 2.9 9 64.1 48.4 23.4 11.8 77.9 77.3
0.8 2 0.8 2.4 25.8 2 2911.9 0.9 4.4 2.9 9 62.9 47.4 22.8 11.6 77.4 76.8
0.8 2 0.8 2.4 26.1 2 2926.8 0.9 4.4 2.9 9 61.8 46.6 22.3 11.4 77 76.4
0.8 2 0.8 2.4 26.4 2 2948.7 0.9 4.3 2.9 9 60.8 45.8 21.9 11.2 76.6 76
0.8 2 0.8 2.4 26.6 2 2960.1 0.9 4.3 2.9 9 59.9 45.1 21.5 11.1 76.2 75.6
0.8 1.9 0.8 2.4 26.8 2 2974.3 0.9 4.2 2.9 9 58.9 44.3 21 10.9 75.7 75.1
0.8 1.9 0.8 2.4 27 2 2981.1 0.8 4.2 2.9 9 58.1 43.7 20.7 10.8 75.3 74.7
0.9 1.9 0.8 1.9 14.8 1.3 1328.5 1.2 5.4 2.9 2.2 89.7 86 51.5 26.5 82.2 74.7
0.9 1.9 0.8 1.9 15.1 1.3 1360.9 1.2 5.4 2.9 2.2 88.9 85.1 50.7 26.1 82.2 74.9
0.8 1.9 0.8 1.9 15.3 1.4 1399.7 1.2 5.4 2.9 2.4 88.9 84.6 50.1 25.8 82.6 75.5
0.9 1.9 0.8 1.9 15.4 1.4 1434.6 1.2 5.4 2.9 2.6 88.8 83.9 49.4 25.4 82.7 75.9
0.9 1.9 0.8 1.9 15.5 1.4 1471.1 1.2 5.4 2.9 2.8 88.6 83 48.7 25 82.8 76.2
0.9 1.9 0.8 1.9 15.6 1.5 1507.2 1.2 5.4 3 3 88.7 82.5 48.1 24.6 83 76.7
0.8 2 0.8 1.9 15.7 1.5 1554.6 1.2 5.4 2.9 3.4 88.5 81.4 47.1 24 83.1 77.2
0.9 2 0.8 2 15.8 1.6 1592.5 1.1 5.4 3 3.6 88.1 80.4 46.2 23.5 83.1 77.4
0.9 2 0.8 2 15.9 1.6 1623.9 1.1 5.4 2.9 3.7 87.6 79.4 45.4 23 83 77.6
0.9 2 0.8 2 16 1.6 1643.8 1.1 5.3 2.9 3.9 87.4 78.8 44.9 22.7 82.9 77.7
0.8 2 0.8 2 16.2 1.6 1677.6 1.1 5.3 2.9 4 87 77.9 44.1 22.3 82.9 77.9
0.8 2 0.8 2 16.3 1.7 1700.9 1.1 5.3 2.9 4.1 86.8 77.4 43.6 22.1 83 78.2
0.9 2 0.8 2 16.4 1.7 1727.6 1.1 5.3 3 4.3 86.7 76.9 43.2 21.8 83.1 78.4
0.8 2 0.8 2 16.5 1.7 1760.7 1.1 5.3 3 4.4 86.2 76 42.4 21.4 83 78.6
0.8 2 0.8 2 16.7 1.8 1790.8 1.1 5.3 3 4.6 86.1 75.4 41.9 21.1 83.1 78.8
0.8 2 0.8 2 16.8 1.8 1823.5 1.1 5.3 3 4.8 85.8 74.8 41.4 20.8 83.1 79.1
0.8 2 0.8 2 17 1.8 1858.4 1.1 5.3 3 5 85.6 74.1 40.8 20.5 83.2 79.3
0.8 2 0.8 2 17.2 1.8 1895.4 1.1 5.2 3 5.2 85.3 73.4 40.2 20.1 83.2 79.5
0.9 2 0.8 2 17.3 1.8 1924.9 1.1 5.2 3 5.3 85.2 72.9 39.8 19.9 83.3 79.8
0.8 2 0.8 2 17.5 1.9 1964.7 1.1 5.2 3 5.5 84.8 72.1 39.2 19.5 83.3 80
0.8 2 0.8 2 17.7 1.9 2005.1 1.1 5.2 3 5.8 84.7 71.6 38.8 19.3 83.4 80.3
0.8 2 0.8 2.1 18 1.9 2049.8 1.1 5.2 3 6 84.1 70.7 38.2 18.9 83.4 80.4
0.8 2 0.8 2.1 18.4 1.9 2095.7 1.1 5.2 3 6.2 83.5 69.8 37.5 18.5 83.3 80.5
0.8 2 0.8 2.1 18.7 1.9 2142.2 1.1 5.2 3 6.4 83.2 69.1 37 18.3 83.4 80.7
0.8 2 0.8 2.1 18.8 1.9 2174.1 1.1 5.2 3 6.6 83 68.5 36.6 18 83.4 80.9
0.8 2 0.8 2.1 19.2 1.9 2222.1 1.1 5.2 3 6.9 82.5 67.8 36.1 17.8 83.4 81
0.8 2 0.8 2.1 19.6 1.9 2280.5 1.1 5.2 3 7.1 81.9 66.7 35.4 17.3 83.4 81.1
0.8 2 0.8 2.2 20.1 1.9 2349.4 1.1 5.1 3 7.5 80.9 65.3 34.4 16.8 83.2 81.2
0.8 2 0.8 2.2 20.6 2 2429 1.1 5.1 3 7.8 79.3 63.2 32.9 16 82.8 81.2
0.8 2 0.8 2.2 21 2 2480.5 1 5.1 3 8.1 78.7 62.1 32.2 15.6 82.8 81.3
0.8 2 0.8 2.2 21.3 2 2529.9 1 5 3 8.3 78.1 61.2 31.5 15.2 82.7 81.4
0.8 2 0.8 2.2 21.5 2 2564.4 1 5 3 8.5 78 60.7 31.1 15 82.9 81.7
0.8 2 0.8 2.2 21.7 2 2608.2 1 5 3 8.7 77.7 60 30.6 14.7 82.9 81.9
0.8 2 0.8 2.3 22 2 2638.6 1 5 3 8.9 77.2 59.3 30.1 14.4 82.7 81.9
0.8 2 0.8 2.3 22.2 2 2667.3 1 5 3 9 76.1 58.1 29.3 14 82.3 81.5
0.8 2 0.8 2.3 22.5 2 2694.9 1 4.9 3 9.1 75.1 57.1 28.7 13.7 81.9 81.3
0.8 2 0.8 2.3 22.8 2 2720 1 4.9 3 9.1 73.9 56 27.9 13.4 81.4 80.9
0.8 2 0.8 2.3 23 2 2735.9 1 4.8 3 9.1 72.8 55.2 27.5 13.3 81 80.5
0.8 2 0.8 2.3 23.4 2 2759.5 1 4.8 3 9.1 71.8 54.3 26.9 13.1 80.6 80.1
0.8 2 0.8 2.3 23.7 2 2777 1 4.7 3 9.1 70.6 53.4 26.4 12.9 80.2 79.6
0.8 2 0.8 2.3 24 2 2799.1 1 4.7 3 9.1 69.3 52.4 25.7 12.6 79.7 79.1
0.8 2 0.8 2.3 24.3 2 2819.1 0.9 4.6 2.9 9.1 68.2 51.5 25.3 12.5 79.3 78.7
0.8 2 0.8 2.3 24.7 2 2840.6 0.9 4.6 2.9 9 66.8 50.5 24.6 12.2 78.8 78.2
0.8 2 0.8 2.4 25 2 2857.2 0.9 4.5 2.9 9 65.6 49.6 24.1 12 78.3 77.7
0.8 2 0.8 2.4 25.3 2 2876.3 0.9 4.5 2.9 9 64.3 48.5 23.5 11.8 77.8 77.2
0.8 2 0.8 2.4 25.6 2 2895.2 0.9 4.4 2.9 9 63.4 47.9 23.1 11.7 77.4 76.8
0.8 2 0.8 2.4 25.8 2 2911.2 0.9 4.4 2.9 9 62.2 46.8 22.5 11.5 76.9 76.3
0.8 2 0.8 2.4 26 2 2923.9 0.9 4.3 2.9 9 61.2 46.2 22.2 11.3 76.4 75.9
0.8 2 0.8 2.4 26.2 2 2932.7 0.9 4.3 2.9 9 60.3 45.5 21.8 11.2 76 75.4
0.8 1.9 0.8 2.4 26.4 2 2942 0.8 4.2 2.9 9 59.2 44.6 21.2 11 75.5 74.9
0.9 1.9 0.8 1.9 14.7 1.2 1298.9 1.2 5.6 2.9 2.1 91.9 88.6 53.4 27.4 83.3 75.4
0.9 1.9 0.8 1.9 14.8 1.2 1316.3 1.2 5.5 2.9 2.1 91.7 88.3 53.2 27.3 83.5 75.7
0.9 1.9 0.8 1.9 15.1 1.3 1355.9 1.2 5.5 3 2.3 91.6 87.7 52.5 26.9 83.7 76.1
0.9 2 0.8 1.9 15.2 1.3 1404.2 1.2 5.5 3 2.6 91.5 86.8 51.6 26.4 84 76.8
0.9 2 0.8 2 15.3 1.4 1441.6 1.2 5.5 3 2.8 91.2 85.8 50.8 26 84 77.1
0.9 1.9 0.8 1.9 15.4 1.4 1480.5 1.2 5.5 3 3 90.8 84.8 49.9 25.4 84 77.4
0.9 2 0.8 2 15.6 1.5 1525 1.2 5.5 3 3.3 90.4 83.6 48.8 24.8 84 77.7
0.9 2 0.8 2 15.7 1.5 1573 1.2 5.5 3 3.6 90 82.4 47.7 24.2 84 78.1
0.9 2 0.8 2 15.7 1.5 1593.9 1.2 5.5 3 3.7 89.8 81.8 47.2 23.9 83.9 78.2
0.9 2 0.8 2 15.8 1.6 1621.4 1.2 5.4 3 3.8 89.2 80.7 46.3 23.4 83.7 78.3
0.9 2 0.8 2 15.9 1.6 1644.8 1.2 5.4 3 4 89 80.1 45.8 23.1 83.7 78.4
0.9 2 0.8 2 16.1 1.6 1681 1.2 5.4 3 4.1 88.5 79.1 44.9 22.7 83.7 78.7
0.9 2 0.8 2 16.1 1.7 1703.7 1.1 5.4 3 4.3 88.4 78.6 44.4 22.3 83.7 78.9
0.9 2 0.8 2 16.2 1.7 1735.1 1.1 5.4 3 4.5 88.2 78 43.9 22.1 83.8 79.2
0.8 2 0.8 2 16.4 1.7 1770.4 1.1 5.3 3 4.6 87.7 77 43.1 21.6 83.7 79.3
0.9 2 0.8 2 16.6 1.7 1803.3 1.1 5.3 3 4.8 87.5 76.4 42.5 21.3 83.8 79.6
0.9 2 0.8 2 16.7 1.8 1838.5 1.1 5.3 3 5 87.3 75.7 42 20.9 83.9 79.8
0.9 2 0.8 2 16.9 1.8 1875.9 1.1 5.3 3 5.2 87 74.9 41.4 20.6 83.9 80.1
0.9 2 0.8 2 17.1 1.8 1915.3 1.1 5.3 3 5.4 86.7 74.2 40.7 20.2 83.9 80.3
0.9 2 0.8 2 17.1 1.8 1943.6 1.1 5.3 3 5.7 87 74 40.6 20 84.2 80.7
0.9 2 0.8 2 17.2 1.8 1974.8 1.1 5.3 3 5.9 86.9 73.4 40.1 19.8 84.2 81
0.9 2 0.8 2 17.5 1.8 2017.9 1.1 5.3 3 6.1 86.5 72.6 39.5 19.4 84.2 81.2
0.9 2 0.8 2.1 17.7 1.9 2061.5 1.1 5.3 3 6.3 86.4 72.1 39.1 19.1 84.4 81.5
0.9 2 0.8 2.1 18 1.9 2107.7 1.1 5.3 3 6.6 85.9 71.2 38.4 18.8 84.3 81.6
0.9 2 0.8 2.1 18.3 1.9 2154.7 1.1 5.3 3 6.8 85.6 70.5 38 18.5 84.4 81.8
0.9 2 0.8 2.1 18.7 1.9 2202.4 1.1 5.3 3 7 84.9 69.5 37.3 18.1 84.3 81.9
0.9 2 0.8 2.1 19 1.9 2249.9 1.1 5.3 3 7.3 84.4 68.8 36.8 17.9 84.3 82
0.9 2 0.8 2.1 19.3 1.9 2311.2 1.1 5.3 3 7.6 84 67.6 35.9 17.3 84.3 82.3
0.8 2 0.8 2.2 19.8 1.9 2380 1.1 5.2 3 7.9 83 66.1 34.9 16.7 84.1 82.4
0.8 2 0.8 2.2 20.3 1.9 2446 1.1 5.2 3 8.2 81.9 64.6 33.8 16.2 83.9 82.4
0.8 2 0.8 2.2 20.6 2 2494.3 1.1 5.2 3 8.5 81.3 63.6 33.1 15.8 83.9 82.5
0.8 2 0.8 2.2 21 2 2550.5 1.1 5.2 3 8.7 80.4 62.3 32.2 15.3 83.7 82.6
0.8 2 0.8 2.2 21.1 2 2580.5 1.1 5.1 3 8.9 80.1 61.8 31.8 15.1 83.7 82.7
0.8 2 0.8 2.2 21.4 2 2609.4 1.1 5.1 3 9 79.5 60.9 31.2 14.8 83.5 82.6
0.8 2 0.8 2.2 21.6 2 2636.2 1.1 5.1 3 9.1 78.4 59.8 30.4 14.4 83.1 82.3
0.8 2 0.8 2.3 21.9 2 2667.3 1 5 3 9.2 77.1 58.5 29.5 14 82.6 82
0.8 2 0.8 2.3 22.2 2 2691.1 1 5 3 9.2 75.9 57.4 28.8 13.7 82.1 81.6
0.8 2 0.8 2.3 22.5 2 2708.4 1 4.9 3 9.2 74.9 56.7 28.4 13.6 81.8 81.2
0.8 2 0.8 2.3 22.8 2 2724.9 1 4.9 3 9.1 73.7 55.8 27.9 13.4 81.3 80.8
0.8 2 0.8 2.3 23.2 2 2746.7 1 4.8 3 9.1 72.4 54.7 27.2 13.1 80.8 80.2
0.8 2 0.8 2.3 23.5 2 2770.3 1 4.8 3 9.1 71.1 53.7 26.6 12.9 80.3 79.8
0.8 2 0.8 2.3 23.8 2 2787.6 1 4.7 3 9.1 69.8 52.8 26.1 12.7 79.8 79.2
0.8 2 0.8 2.3 24.2 2 2808.5 0.9 4.6 2.9 9.1 68.4 51.6 25.3 12.5 79.2 78.7
0.8 2 0.8 2.3 24.5 2 2824.5 0.9 4.6 2.9 9 67.1 50.7 24.8 12.3 78.7 78.2
0.8 2 0.8 2.3 24.8 2 2847.2 0.9 4.5 2.9 9.1 66 49.8 24.3 12.1 78.2 77.7
0.8 2 0.8 2.4 25.1 2 2860.9 0.9 4.5 2.9 9 64.8 48.9 23.8 11.9 77.7 77.2
0.8 2 0.8 2.4 25.3 2 2877.9 0.9 4.4 2.9 9 63.6 47.9 23.2 11.7 77.2 76.6
0.8 2 0.8 2.4 25.6 2 2888.1 0.9 4.4 2.9 9 62.5 47.1 22.7 11.5 76.7 76.1
0.8 2 0.8 2.4 25.8 2 2896.4 0.9 4.3 2.9 8.9 61.5 46.4 22.3 11.4 76.2 75.6
0.8 1.9 0.8 2.4 25.9 2 2906.7 0.9 4.3 2.9 9 60.4 45.5 21.8 11.2 75.7 75.1
0.9 1.9 0.8 1.9 14.7 1.2 1276.6 1.2 5.6 3 1.9 93.7 90.9 55.2 28.3 84.4 76.1
0.9 2 0.8 1.9 14.7 1.2 1293.1 1.2 5.7 3 2 94 90.9 55.1 28.3 84.8 76.5
0.9 2 0.8 1.9 14.9 1.2 1328.2 1.2 5.7 3 2.2 93.8 90.3 54.4 27.9 84.9 76.9
0.9 2 0.8 1.9 15.1 1.3 1369.2 1.2 5.7 3 2.4 93.5 89.3 53.5 27.4 85 77.3
0.9 1.9 0.8 2 15.2 1.3 1419.4 1.2 5.6 3 2.7 93.2 88.1 52.5 26.7 85.1 77.8
0.9 2 0.8 2 15.3 1.4 1459.3 1.2 5.6 3 3 92.8 86.9 51.5 26.2 85 78
0.9 2 0.8 2 15.4 1.4 1501.9 1.2 5.6 3 3.2 92.3 85.7 50.4 25.6 84.9 78.3
0.9 2 0.8 2 15.5 1.4 1541.2 1.2 5.6 3 3.5 92.1 84.8 49.6 25.1 85 78.7
0.9 2 0.8 2 15.6 1.5 1569.7 1.2 5.5 3 3.7 91.5 83.7 48.7 24.6 84.7 78.7
0.9 2 0.8 2 15.7 1.5 1598.9 1.2 5.5 3 3.8 90.8 82.6 47.7 24.1 84.5 78.8
0.9 2 0.8 2 15.7 1.6 1622.7 1.2 5.5 3 3.9 90.6 81.9 47.1 23.7 84.5 78.9
0.9 2 0.8 2 15.8 1.6 1652.4 1.2 5.5 3 4.1 90.5 81.2 46.6 23.4 84.5 79.2
0.9 2 0.8 2 15.9 1.6 1685.5 1.2 5.5 3 4.3 89.9 80.2 45.7 22.9 84.4 79.3
0.9 2 0.8 2 16 1.6 1712.4 1.2 5.5 3 4.5 89.8 79.6 45.1 22.6 84.4 79.6
0.9 2 0.8 2 16.1 1.7 1742.8 1.2 5.5 3 4.7 89.7 79 44.6 22.3 84.5 79.9
0.9 2 0.8 2 16.2 1.7 1779.8 1.2 5.5 3 4.9 89.5 78.3 44 21.9 84.6 80.2
0.9 2 0.8 2 16.4 1.7 1815.9 1.2 5.4 3 5.1 89.3 77.6 43.4 21.5 84.7 80.5
0.9 2 0.8 2 16.5 1.7 1854.2 1.2 5.4 3 5.3 89.1 76.8 42.8 21.2 84.7 80.7
0.9 2 0.8 2 16.7 1.8 1894.3 1.2 5.4 3 5.5 88.9 76.1 42.1 20.8 84.8 81
0.9 2 0.8 2 16.8 1.8 1926.7 1.2 5.4 3 5.8 88.8 75.5 41.6 20.5 84.9 81.3
0.9 2 0.8 2 16.9 1.8 1958.7 1.2 5.4 3 6 88.8 75 41.2 20.2 85 81.6
0.9 2 0.8 2 17.1 1.8 1999.5 1.2 5.4 3 6.2 88.9 74.5 40.8 19.9 85.2 82
0.9 2 0.8 2 17.3 1.8 2044.6 1.2 5.4 3 6.5 88.5 73.7 40.2 19.5 85.2 82.2
0.9 2 0.8 2.1 17.6 1.8 2090.3 1.1 5.4 3 6.7 88 72.8 39.5 19.1 85.1 82.4
0.9 2 0.8 2.1 17.9 1.8 2137.1 1.2 5.4 3 7 87.8 72.2 39.1 18.9 85.3 82.6
0.9 2 0.8 2.1 18 1.8 2169 1.2 5.4 3 7.2 88 71.9 38.9 18.7 85.5 83
0.9 2 0.8 2.1 18.3 1.9 2214.6 1.1 5.4 3 7.4 87.3 70.9 38.2 18.3 85.4 83
0.9 2 0.8 2.1 18.7 1.9 2279.3 1.1 5.4 3 7.7 86.6 69.6 37.3 17.8 85.3 83.2
0.9 2 0.8 2.1 18.9 1.9 2329.1 1.1 5.4 3 8 86.3 68.7 36.6 17.3 85.3 83.5
0.9 2 0.8 2.2 19.4 1.9 2395 1.1 5.4 3 8.3 85.3 67.2 35.5 16.8 85.1 83.5
0.9 2 0.8 2.2 19.9 1.9 2468.2 1.1 5.3 3 8.7 84 65.4 34.2 16.1 84.8 83.5
0.9 2 0.8 2.2 20.2 2 2511.8 1.1 5.3 3 8.9 83.3 64.4 33.5 15.7 84.6 83.6
0.8 2 0.8 2.2 20.5 2 2552.3 1.1 5.2 3 9 82.2 63.2 32.7 15.3 84.3 83.4
0.8 2 0.8 2.2 20.8 2 2586 1.1 5.2 3 9.1 81.3 62.1 31.8 14.9 84 83.3
0.8 2 0.8 2.2 21 2 2610.3 1.1 5.2 3 9.2 80.4 61.1 31.2 14.6 83.7 83.1
0.8 2 0.8 2.2 21.3 2 2634.1 1.1 5.1 3 9.2 79.3 60.1 30.5 14.3 83.3 82.7
0.8 2 0.8 2.2 21.6 2 2659.2 1.1 5.1 3 9.3 78.2 59.1 29.9 14.1 82.9 82.4
0.8 2 0.8 2.3 21.9 2 2679.2 1 5 3 9.2 76.9 58.1 29.3 13.8 82.4 81.9
0.8 2 0.8 2.3 22.3 2 2695.8 1 4.9 3 9.2 75.6 57.2 28.7 13.6 81.9 81.4
0.8 2 0.8 2.3 22.6 2 2719.1 1 4.9 3 9.2 74.3 56.1 28.1 13.4 81.4 80.9
0.8 2 0.8 2.3 23 2 2740.6 1 4.8 3 9.2 72.8 55 27.4 13.2 80.8 80.3
0.8 2 0.8 2.3 23.3 2 2757.9 1 4.8 3 9.1 71.4 53.9 26.8 13 80.3 79.8
0.8 2 0.8 2.3 23.7 2 2774.4 1 4.7 3 9.1 70 52.9 26.2 12.8 79.7 79.2
0.8 2 0.8 2.3 24 2 2797.5 1 4.6 2.9 9.1 68.8 52 25.6 12.6 79.2 78.7
0.8 2 0.8 2.3 24.3 2 2815.7 0.9 4.6 2.9 9.1 67.3 50.8 24.9 12.3 78.6 78.1
0.8 2 0.8 2.3 24.6 2 2830.2 0.9 4.5 2.9 9 66.1 49.9 24.5 12.1 78.1 77.5
0.8 2 0.8 2.4 24.9 2 2841.7 0.9 4.5 2.9 9 64.9 49.1 24 11.9 77.6 77
0.8 1.9 0.8 2.3 25.1 2 2855.9 0.9 4.4 2.9 9 63.7 48.1 23.4 11.7 77 76.4
0.8 2 0.8 2.3 25.3 2 2863.7 0.9 4.4 2.9 9 62.6 47.3 22.9 11.5 76.5 75.9
0.8 1.9 0.8 2.4 25.5 2 2872.3 0.9 4.3 2.9 8.9 61.4 46.3 22.3 11.3 75.8 75.3
0.9 1.9 0.8 2 14.7 1.1 1260.3 1.3 5.7 3 1.8 95.2 92.9 56.6 29.1 85.5 76.8
0.9 2 0.8 2 14.8 1.1 1273.1 1.3 5.7 3 1.9 95.5 92.9 56.6 29 85.7 77.1
0.9 2 0.8 2 14.9 1.2 1311 1.3 5.8 3 2.1 95.6 92.3 55.9 28.6 85.9 77.7
0.9 2 0.8 2 14.9 1.2 1343.3 1.2 5.7 3 2.3 95.5 91.6 55.3 28.2 86 78
0.9 2 0.8 2 15.1 1.2 1387.9 1.3 5.7 3 2.6 95 90.3 54.2 27.6 86 78.3
0.9 2 0.8 2 15.2 1.3 1430.9 1.2 5.7 3 2.8 94.5 89.1 53.1 27 85.9 78.6
0.9 2 0.8 2 15.2 1.3 1475.6 1.2 5.7 3 3.2 94.4 88 52.1 26.4 85.9 79
0.9 2 0.8 2 15.3 1.4 1512.7 1.2 5.7 3 3.4 93.8 86.8 51.1 25.8 85.7 79.1
0.9 2 0.8 2 15.4 1.4 1546.1 1.2 5.6 3 3.6 93.1 85.5 50.1 25.2 85.5 79.2
0.9 2 0.8 2 15.5 1.5 1571.2 1.2 5.6 3 3.8 92.8 84.8 49.4 24.9 85.4 79.3
0.9 2 0.8 2 15.6 1.5 1602.4 1.2 5.6 3 3.9 92.2 83.6 48.4 24.3 85.2 79.4
0.9 2 0.8 2 15.6 1.5 1629.4 1.2 5.6 3 4.1 92 82.9 47.8 24 85.1 79.6
0.9 2 0.8 2 15.7 1.6 1662.5 1.2 5.6 3 4.3 91.8 82.2 47.2 23.6 85.2 79.9
0.9 2 0.8 2 15.8 1.6 1694.1 1.2 5.5 3 4.5 91.3 81.1 46.3 23.1 85.1 80
0.9 2 0.8 2 15.9 1.6 1725.2 1.2 5.5 3 4.7 91.2 80.5 45.7 22.7 85.2 80.3
0.9 2 0.8 2 16 1.7 1758 1.2 5.5 3 4.9 91.1 79.8 45.1 22.4 85.2 80.7
0.9 2 0.8 2 16.1 1.7 1793.3 1.2 5.5 3 5.1 91 79.2 44.5 22 85.3 81
0.9 2 0.8 2 16.2 1.7 1831 1.2 5.5 3 5.4 90.9 78.4 43.9 21.6 85.4 81.3
0.9 2 0.8 2 16.3 1.7 1870.5 1.2 5.5 3 5.6 90.7 77.7 43.3 21.2 85.5 81.6
0.9 2 0.8 2 16.5 1.8 1911.5 1.2 5.5 3 5.8 90.5 76.9 42.7 20.8 85.5 81.9
0.9 2 0.8 2 16.5 1.8 1942.5 1.2 5.5 3 6.1 91 76.7 42.5 20.6 85.8 82.4
0.9 2 0.8 2 16.7 1.8 1985.2 1.2 5.5 3 6.4 90.7 76 41.8 20.2 85.9 82.7
0.9 2 0.8 2 16.8 1.8 2017.9 1.2 5.5 3 6.6 90.8 75.5 41.4 19.9 86 83
0.9 2 0.8 2.1 17 1.8 2061.7 1.2 5.6 3 6.9 90.8 75 41 19.7 86.2 83.4
0.9 2 0.8 2.1 17.2 1.8 2106.9 1.2 5.6 3 7.1 90.4 74.1 40.4 19.3 86.2 83.6
0.9 2 0.8 2.1 17.5 1.8 2152.6 1.2 5.6 3 7.4 90.3 73.5 39.9 19 86.3 83.8
0.9 2 0.8 2.1 17.6 1.8 2182.3 1.2 5.6 3.1 7.6 90.5 73.2 39.7 18.8 86.5 84.2
0.9 2 0.8 2.1 17.9 1.9 2234.2 1.2 5.5 3.1 7.9 89.7 72 38.8 18.3 86.3 84.3
0.9 2 0.9 2.1 18.3 1.9 2307.1 1.2 5.5 3.1 8.2 88.8 70.4 37.6 17.6 86.2 84.5
0.9 2 0.9 2.1 18.5 1.9 2355 1.2 5.5 3.1 8.5 88.4 69.4 36.8 17.2 86.1 84.7
0.9 2 0.9 2.1 19 1.9 2415.6 1.2 5.4 3.1 8.8 87.1 67.8 35.7 16.6 85.8 84.6
0.9 2 0.9 2.2 19.5 1.9 2471.7 1.1 5.4 3 9 85.8 66.2 34.6 16.1 85.5 84.5
0.9 2 0.8 2.2 19.8 2 2519.1 1.1 5.3 3 9.1 84.7 64.8 33.6 15.5 85.1 84.3
0.9 2 0.8 2.2 20.2 2 2554.7 1.1 5.3 3 9.2 83.5 63.6 32.7 15.2 84.8 84.1
0.9 2 0.8 2.2 20.4 2 2578.1 1.1 5.3 3 9.3 82.7 62.8 32.2 14.9 84.5 83.9
0.8 2 0.8 2.2 20.7 2 2606.6 1.1 5.2 3 9.4 81.5 61.6 31.4 14.6 84.1 83.6
0.8 2 0.8 2.2 21 2 2629.9 1.1 5.1 3 9.4 80.2 60.5 30.7 14.3 83.6 83.1
0.8 2 0.8 2.2 21.4 2 2651.3 1.1 5.1 3 9.4 79 59.6 30.2 14.1 83.2 82.7
0.8 2 0.8 2.2 21.7 2 2668.7 1 5 3 9.3 77.6 58.6 29.6 13.9 82.6 82.1
0.8 2 0.8 2.3 22.1 2 2690.7 1 5 3 9.3 76 57.4 28.9 13.7 82 81.5
0.8 2 0.8 2.3 22.5 2 2712.4 1 4.9 3 9.2 74.4 56.2 28.1 13.4 81.4 80.9
0.8 2 0.8 2.3 22.9 2 2729.8 1 4.8 3 9.2 72.9 55.1 27.5 13.2 80.8 80.3
0.8 2 0.8 2.3 23.2 2 2749.1 1 4.8 3 9.2 71.7 54.2 27 13 80.3 79.7
0.8 2 0.8 2.3 23.5 2 2769.7 1 4.7 3 9.1 70.3 53.1 26.3 12.8 79.7 79.1
